subject_id,race,age,income_cat,educ_cat,party,ideo,political_knowledge,y
2560,White,53,<50K,Post-graduate degree,2,3,1,3
2561,Black,39,<50K,High school or less,1,1,0.75,1
2562,White,34,<50K,High school or less,5,3,0.5,1
2563,White,37,<50K,High school or less,4,4,0.75,1
2564,Hispanic/Latino,26,>100K,College degree,5,1,0.25,1
2565,White,39,>100K,Post-graduate degree,7,2,0.5,1
2566,White,26,<50K,Some college,7,2,0.25,3
2567,White,20,$50K-100K,High school or less,1,1,1,1
2568,Other Race/Ethnicity,29,<50K,Some college,4,2,0.25,1
2569,White,55,<50K,College degree,7,2,0.25,7
2570,Black,75,<50K,Some college,1,1,1,1
2571,White,63,<50K,Some college,1,3,0.5,1
2572,Black,42,<50K,College degree,1,3,1,7
2573,Black,35,<50K,High school or less,2,2,0.75,4
2574,White,54,<50K,College degree,1,2,0.25,4
2575,Black,24,<50K,High school or less,5,2,0.75,3
2576,White,42,$50K-100K,College degree,2,3,0.5,3
2577,Black,32,<50K,Some college,2,4,0,2
2578,Hispanic/Latino,26,<50K,College degree,3,2,0.25,1
2579,Black,27,<50K,High school or less,2,1,0.75,1
2580,White,57,<50K,Some college,2,3,1,7
2581,White,30,<50K,Some college,1,3,0.25,1
2582,Black,23,<50K,Some college,2,1,0,1
2583,White,42,<50K,College degree,6,2,0.75,4
2584,Other Race/Ethnicity,52,$50K-100K,High school or less,1,1,0.5,4
2585,Black,27,<50K,High school or less,2,3,0.5,2
2586,White,48,$50K-100K,Some college,5,3,0,6
2587,White,39,$50K-100K,Some college,1,1,0.75,1
2588,White,67,<50K,Post-graduate degree,6,3,1,4
2589,White,76,$50K-100K,High school or less,7,3,0.75,7
2590,White,40,<50K,High school or less,3,2,0,2
2591,Black,54,<50K,Post-graduate degree,2,1,1,4
2592,White,64,<50K,High school or less,1,1,0.5,3
2593,White,32,>100K,College degree,1,3,0.5,6
2594,White,73,$50K-100K,Some college,7,3,0.75,7
2595,White,61,<50K,Some college,6,2,0.75,7
2596,Black,44,$50K-100K,College degree,2,3,0.5,4
2597,Hispanic/Latino,51,<50K,High school or less,1,1,1,1
2598,White,62,<50K,Some college,4,3,0.75,4
2599,Black,42,$50K-100K,College degree,1,1,0.75,3
2600,White,63,<50K,High school or less,7,3,0.75,4
2601,White,45,>100K,College degree,7,2,0.25,6
2602,White,47,<50K,High school or less,4,3,0.5,2
2603,Hispanic/Latino,33,<50K,High school or less,5,3,0.25,1
2604,White,67,<50K,High school or less,1,3,0.25,2
2605,White,31,$50K-100K,Some college,1,1,0.25,1
2606,White,40,<50K,High school or less,5,1,0.5,1
2607,White,41,$50K-100K,College degree,7,2,0.25,7
2608,White,56,<50K,High school or less,4,2,0.75,3
2609,White,59,<50K,High school or less,1,1,0.5,4
2610,White,57,<50K,Some college,5,1,0.25,4
2611,White,51,<50K,College degree,1,1,1,4
2612,White,64,<50K,Some college,3,2,0.25,4
2613,White,30,<50K,College degree,2,1,0.75,1
2614,White,37,<50K,Some college,7,2,0.25,5
2615,Other Race/Ethnicity,66,<50K,College degree,1,1,0.75,6
2616,White,59,$50K-100K,Some college,7,2,1,7
2617,White,31,<50K,College degree,2,3,0.25,3
2618,White,76,<50K,Some college,1,1,1,5
2619,Black,73,Prefer not to say,College degree,2,3,0.75,6
2620,Black,37,>100K,High school or less,1,3,0.25,3
2621,White,70,<50K,College degree,1,1,0.5,1
2622,White,27,$50K-100K,College degree,7,1,0.25,2
2623,White,38,<50K,Some college,5,4,0.25,1
2624,White,66,$50K-100K,Some college,6,2,0.75,7
2625,White,31,$50K-100K,High school or less,1,1,1,4
2626,White,50,<50K,Some college,7,2,0.5,7
2627,Hispanic/Latino,23,$50K-100K,Some college,1,3,0,1
2628,Black,30,>100K,Post-graduate degree,2,1,0.5,3
2629,White,74,$50K-100K,College degree,5,3,1,3
2630,White,76,>100K,Post-graduate degree,7,2,0.75,7
2631,Black,67,<50K,High school or less,1,1,0.5,1
2632,Hispanic/Latino,57,<50K,High school or less,1,3,0.5,7
2633,White,27,<50K,Post-graduate degree,7,2,0.5,6
2634,Other Race/Ethnicity,40,<50K,High school or less,4,3,0,2
2635,White,29,$50K-100K,Post-graduate degree,6,3,0.25,5
2636,White,77,$50K-100K,College degree,4,3,1,4
2637,White,79,<50K,High school or less,4,2,1,1
2638,Hispanic/Latino,45,<50K,College degree,2,3,0.25,4
2639,White,46,$50K-100K,College degree,1,3,0.75,3
2640,White,70,$50K-100K,College degree,6,2,1,6
2641,White,75,>100K,Post-graduate degree,3,3,1,7
2642,White,46,<50K,High school or less,6,2,0,4
2643,Other Race/Ethnicity,37,<50K,High school or less,4,4,0.75,7
2644,White,59,<50K,College degree,7,2,1,7
2645,Black,34,<50K,High school or less,3,3,0.5,1
2646,White,70,$50K-100K,Post-graduate degree,6,2,0.75,7
2647,White,90,<50K,Some college,6,2,1,7
2648,White,71,>100K,Post-graduate degree,1,3,0.75,1
2649,White,81,<50K,Post-graduate degree,6,2,1,6
2650,Black,22,<50K,Some college,1,3,0,2
2651,Other Race/Ethnicity,28,$50K-100K,High school or less,5,2,0.25,3
2652,White,51,$50K-100K,Some college,3,2,1,7
2653,White,29,<50K,High school or less,4,4,0,3
2654,White,31,$50K-100K,Some college,3,2,0.5,7
2655,White,25,<50K,High school or less,6,4,0,2
2656,Black,40,$50K-100K,College degree,1,2,0.25,1
2657,White,51,$50K-100K,Some college,7,2,0.75,7
2658,White,65,$50K-100K,High school or less,7,2,1,6
2659,White,70,<50K,College degree,5,3,1,7
2660,Other Race/Ethnicity,38,$50K-100K,College degree,3,2,0.75,1
2661,Black,31,<50K,High school or less,4,4,0,1
2662,White,50,>100K,Post-graduate degree,7,2,0.5,1
2663,White,59,<50K,High school or less,7,4,0.5,7
2664,White,65,<50K,High school or less,4,3,0.5,7
2665,Black,50,$50K-100K,Post-graduate degree,1,1,1,7
2666,White,38,$50K-100K,College degree,6,2,0.5,4
2667,White,36,<50K,College degree,3,3,0.75,5
2668,White,63,<50K,High school or less,7,2,0.75,7
2669,White,54,>100K,College degree,6,3,0.75,7
2670,White,49,$50K-100K,Some college,2,2,0.75,7
2671,White,71,$50K-100K,Some college,4,2,1,5
2672,White,33,<50K,High school or less,4,3,0,7
2673,White,75,$50K-100K,High school or less,7,3,0.5,1
2674,White,30,<50K,High school or less,7,1,0.5,1
2675,White,43,$50K-100K,Some college,6,1,0.5,4
2676,White,68,>100K,Post-graduate degree,1,1,0.5,5
2677,White,42,$50K-100K,Some college,2,1,0.5,1
2678,Black,55,<50K,College degree,1,1,1,1
2679,White,26,$50K-100K,High school or less,4,3,0,4
2680,White,41,<50K,High school or less,4,3,0.25,4
2681,White,31,$50K-100K,Some college,6,3,0.5,2
2682,White,73,$50K-100K,College degree,1,1,0.75,7
2683,Black,22,$50K-100K,College degree,1,1,1,3
2684,Black,55,$50K-100K,Post-graduate degree,1,1,1,1
2685,White,75,>100K,Post-graduate degree,7,2,1,7
2686,White,84,<50K,Some college,4,3,1,7
2687,Hispanic/Latino,54,<50K,Some college,7,4,0.5,7
2688,White,77,>100K,College degree,5,3,0.75,1
2689,White,37,<50K,College degree,7,2,0.5,7
2690,Hispanic/Latino,21,<50K,College degree,6,1,0.75,1
2691,White,79,>100K,College degree,7,2,1,2
2692,Other Race/Ethnicity,51,>100K,Some college,4,1,0,6
2693,White,18,<50K,High school or less,7,2,0,7
2694,White,75,>100K,Post-graduate degree,7,2,1,7
2695,Other Race/Ethnicity,34,<50K,Some college,7,2,0,4
2696,White,65,<50K,College degree,1,1,0.75,3
2697,White,71,<50K,Some college,7,2,1,7
2698,White,70,<50K,High school or less,3,2,0.75,5
2699,White,72,$50K-100K,Post-graduate degree,5,3,1,6
2700,Hispanic/Latino,27,$50K-100K,High school or less,1,1,0.25,5
2701,White,35,$50K-100K,High school or less,3,3,1,4
2702,Black,55,<50K,Some college,1,2,0.75,5
2703,White,40,$50K-100K,Some college,7,3,0,1
2704,Black,29,$50K-100K,Some college,4,3,0.25,6
2705,White,54,<50K,Some college,1,3,0.25,1
2706,White,30,<50K,Some college,4,1,0.5,1
2707,White,54,$50K-100K,Some college,2,3,0.75,5
2708,Hispanic/Latino,24,$50K-100K,College degree,5,3,1,2
2709,White,67,>100K,College degree,3,2,1,7
2710,Hispanic/Latino,37,<50K,College degree,7,4,0.25,4
2711,White,32,<50K,High school or less,2,4,0.25,3
2712,White,73,$50K-100K,Some college,7,2,0.75,7
2713,White,41,<50K,Some college,2,3,0.25,2
2714,White,63,<50K,College degree,2,3,0.5,4
2715,Black,66,>100K,Some college,6,2,1,7
2716,White,66,$50K-100K,High school or less,4,3,1,7
2717,White,69,>100K,Post-graduate degree,6,2,0,7
2718,White,21,$50K-100K,Some college,1,1,1,4
2719,White,83,<50K,Post-graduate degree,1,1,1,1
2720,Other Race/Ethnicity,30,$50K-100K,High school or less,4,3,0,4
2721,White,27,$50K-100K,Post-graduate degree,5,1,1,5
2722,Black,32,$50K-100K,High school or less,1,2,0.5,1
2723,Black,35,$50K-100K,High school or less,1,1,1,1
2724,White,68,<50K,Post-graduate degree,1,1,0.75,1
2725,White,73,>100K,College degree,6,2,1,7
2726,White,65,$50K-100K,Some college,6,2,1,7
2727,White,70,<50K,Some college,1,1,0.5,1
2728,White,53,>100K,College degree,7,2,0.5,7
2729,White,67,>100K,Post-graduate degree,6,3,1,1
2730,Black,61,>100K,Post-graduate degree,3,2,0.5,2
2731,White,74,<50K,Some college,3,3,0.75,7
2732,White,38,<50K,Some college,6,2,1,7
2733,White,45,<50K,College degree,4,3,0.5,4
2734,White,52,<50K,Some college,1,1,1,2
2735,White,73,<50K,High school or less,6,2,0.75,7
2736,White,29,<50K,Some college,4,3,0,1
2737,Black,27,$50K-100K,College degree,1,1,0.25,1
2738,White,55,<50K,Some college,2,4,0.75,2
2739,White,59,$50K-100K,High school or less,1,1,1,7
2740,White,74,$50K-100K,College degree,5,1,0.75,5
2741,White,48,>100K,College degree,7,2,1,7
2742,White,56,<50K,High school or less,6,2,0.75,6
2743,White,80,<50K,High school or less,6,3,1,7
2744,White,53,<50K,High school or less,4,4,0,1
2745,White,75,$50K-100K,Some college,1,1,1,7
2746,White,84,<50K,Some college,4,3,1,7
2747,White,59,$50K-100K,College degree,6,2,0.75,7
2748,Other Race/Ethnicity,18,$50K-100K,College degree,2,1,0.5,3
2749,White,29,<50K,Some college,4,4,0.75,1
2750,Black,71,>100K,College degree,1,3,0.75,3
2751,Hispanic/Latino,42,$50K-100K,Post-graduate degree,1,1,0.5,7
2752,White,94,<50K,Some college,7,2,1,7
2753,White,49,>100K,College degree,1,1,1,4
2754,White,49,<50K,Some college,4,1,0.5,4
2755,White,73,>100K,High school or less,6,2,1,7
2756,White,68,>100K,College degree,3,3,1,5
2757,White,63,<50K,College degree,1,3,0.75,1
2758,White,62,$50K-100K,High school or less,4,3,0.75,7
2759,White,63,<50K,High school or less,1,1,1,7
2760,White,58,$50K-100K,College degree,2,1,1,4
2761,White,48,<50K,Some college,1,2,0,3
2762,White,72,>100K,Some college,7,2,1,7
2763,White,68,$50K-100K,College degree,2,2,1,6
2764,White,59,<50K,Some college,1,1,0.75,1
2765,White,67,<50K,Some college,7,3,1,7
2766,White,45,<50K,College degree,4,3,0.75,4
2767,White,40,$50K-100K,College degree,6,3,1,4
2768,White,73,$50K-100K,Some college,6,3,0.75,7
2769,White,71,$50K-100K,Some college,6,2,0.75,7
2770,White,70,>100K,Post-graduate degree,1,1,1,2
2771,White,58,<50K,High school or less,1,3,1,7
2772,White,70,$50K-100K,College degree,2,2,1,6
2773,White,73,<50K,Some college,1,1,0.75,1
2774,White,56,$50K-100K,Some college,7,2,0.75,4
2775,White,50,<50K,Some college,7,2,0.75,4
2776,White,62,<50K,Some college,4,2,0.5,4
2777,White,75,<50K,Post-graduate degree,1,1,1,1
2778,White,49,>100K,Some college,3,3,1,7
2779,Black,53,>100K,Some college,1,1,1,4
2780,White,70,<50K,College degree,1,2,0.75,7
2781,White,72,$50K-100K,Post-graduate degree,1,1,1,5
2782,White,46,<50K,Some college,1,1,0.75,1
2783,White,73,<50K,Some college,7,2,1,1
2784,White,81,>100K,Post-graduate degree,7,2,1,7
2785,White,66,Prefer not to say,College degree,4,4,0.75,6
2786,White,25,<50K,Some college,5,1,1,4
2787,White,60,<50K,High school or less,2,4,0.25,4
2788,White,64,<50K,High school or less,6,2,0.75,4
2789,White,45,<50K,Some college,6,2,0.5,1
2790,White,82,<50K,Post-graduate degree,4,2,0.75,6
2791,White,66,>100K,Some college,4,3,1,7
2792,White,75,<50K,Post-graduate degree,1,1,1,1
2793,White,42,<50K,Some college,3,4,0,4
2794,White,44,$50K-100K,Some college,5,3,1,1
2795,White,52,$50K-100K,College degree,2,3,1,3
2796,Black,74,<50K,Some college,1,1,1,2
2797,Other Race/Ethnicity,37,$50K-100K,Some college,1,1,0.25,4
2798,White,65,$50K-100K,College degree,6,2,1,3
2799,White,62,$50K-100K,College degree,3,3,0.75,7
2800,White,44,$50K-100K,College degree,3,3,1,7
2801,White,53,$50K-100K,Some college,7,4,0.25,7
2802,White,57,$50K-100K,College degree,7,2,0.75,7
2803,White,42,$50K-100K,College degree,7,2,0.75,3
2804,White,57,$50K-100K,High school or less,5,3,1,7
2805,White,82,<50K,High school or less,7,2,1,7
2806,White,61,$50K-100K,College degree,2,3,0.75,7
2807,White,57,<50K,High school or less,1,3,1,4
2808,White,52,$50K-100K,College degree,4,3,1,2
2809,White,61,<50K,High school or less,6,2,1,5
2810,Hispanic/Latino,39,$50K-100K,College degree,7,1,0,1
2811,White,83,<50K,High school or less,6,2,0.5,4
2812,White,40,>100K,Post-graduate degree,7,1,0.5,2
2813,White,65,>100K,Post-graduate degree,1,1,1,1
2814,White,47,$50K-100K,Post-graduate degree,4,4,0.5,1
2815,White,76,<50K,High school or less,7,2,0.5,7
2816,Other Race/Ethnicity,48,$50K-100K,College degree,1,3,0.75,2
2817,White,71,<50K,High school or less,7,3,0.75,6
2818,White,39,<50K,College degree,1,1,1,4
2819,White,73,$50K-100K,College degree,1,3,1,7
2820,White,50,$50K-100K,College degree,3,2,1,7
2821,Other Race/Ethnicity,42,$50K-100K,High school or less,2,4,0.5,7
2822,White,27,<50K,High school or less,1,1,0.25,1
2823,White,65,$50K-100K,Post-graduate degree,7,2,1,7
2824,White,75,>100K,College degree,6,2,0.75,7
2825,White,67,$50K-100K,Some college,6,2,1,7
2826,White,47,<50K,High school or less,6,2,0.5,1
2827,White,76,$50K-100K,College degree,1,2,1,2
2828,White,46,<50K,High school or less,3,4,0.5,7
2829,White,71,<50K,Some college,3,3,1,1
2830,White,71,<50K,Some college,7,2,1,7
2831,White,42,>100K,Some college,6,2,0.75,7
2832,White,46,<50K,High school or less,1,1,0.75,7
2833,White,34,<50K,College degree,4,3,0.25,4
2834,White,71,$50K-100K,Post-graduate degree,7,2,0.75,6
2835,White,53,$50K-100K,High school or less,7,2,1,7
2836,White,62,$50K-100K,Post-graduate degree,2,3,1,7
2837,White,55,$50K-100K,Some college,6,3,0.75,7
2838,White,59,Prefer not to say,High school or less,1,1,0.75,3
2839,White,58,<50K,High school or less,4,4,0.5,4
2840,White,72,<50K,High school or less,5,3,1,4
2841,White,72,$50K-100K,Post-graduate degree,5,3,1,4
2842,White,69,$50K-100K,Post-graduate degree,1,3,1,5
2843,White,64,>100K,College degree,6,2,0.5,3
2844,White,30,>100K,College degree,2,1,1,6
2845,Other Race/Ethnicity,62,$50K-100K,College degree,3,2,0.5,7
2846,White,69,<50K,Some college,5,3,1,7
2847,White,57,<50K,High school or less,2,2,1,7
2848,White,82,<50K,High school or less,4,3,1,6
2849,White,75,$50K-100K,Some college,7,2,1,7
2850,White,69,$50K-100K,College degree,1,1,1,4
2851,White,60,<50K,High school or less,3,3,0.75,7
2852,White,43,<50K,High school or less,7,2,0.5,7
2853,Hispanic/Latino,31,<50K,College degree,1,3,0.75,3
2854,White,64,$50K-100K,Post-graduate degree,4,3,0.75,7
2855,White,44,<50K,High school or less,1,1,1,6
2856,White,78,<50K,Post-graduate degree,7,3,0.75,7
2857,White,58,$50K-100K,College degree,1,1,1,1
2858,Black,50,<50K,Some college,4,3,0.25,3
2859,White,78,<50K,Some college,5,2,0.75,7
2860,White,73,$50K-100K,Some college,3,3,1,4
2861,White,73,<50K,Some college,2,1,0.75,2
2862,White,71,$50K-100K,Some college,7,2,1,7
2863,White,65,$50K-100K,Some college,4,3,0.75,7
2864,White,63,$50K-100K,High school or less,7,2,0.5,7
2865,Other Race/Ethnicity,28,<50K,Some college,4,3,0.75,5
2866,White,73,<50K,College degree,2,2,1,7
2867,Other Race/Ethnicity,72,>100K,College degree,1,1,0.5,7
2868,White,65,<50K,High school or less,7,2,0.75,7
2869,White,47,<50K,Some college,1,1,0.5,4
2870,Hispanic/Latino,35,<50K,Some college,6,3,0.75,1
2871,White,70,<50K,High school or less,4,4,0.75,1
2872,White,74,$50K-100K,High school or less,7,2,1,7
2873,White,44,$50K-100K,Some college,2,3,0.5,4
2874,White,33,$50K-100K,Post-graduate degree,1,1,0.75,1
2875,White,60,$50K-100K,Some college,1,1,1,7
2876,White,80,<50K,College degree,7,2,1,7
2877,White,57,<50K,Some college,7,2,0.75,4
2878,White,63,>100K,College degree,6,3,0.75,7
2879,White,75,Prefer not to say,College degree,3,3,1,6
2880,White,78,$50K-100K,High school or less,3,2,0.75,7
2881,White,73,>100K,High school or less,1,1,1,7
2882,White,54,<50K,Post-graduate degree,7,1,0.5,7
2883,White,57,<50K,High school or less,4,2,1,7
2884,Other Race/Ethnicity,68,Prefer not to say,Some college,1,1,0.75,3
2885,White,68,<50K,Some college,1,3,1,7
2886,White,68,<50K,High school or less,1,2,1,7
2887,White,71,$50K-100K,High school or less,7,2,1,4
2888,Black,76,<50K,High school or less,2,3,0.75,7
2889,White,53,<50K,Some college,2,3,0.75,5
2890,White,58,$50K-100K,College degree,1,3,0.75,4
2891,White,66,>100K,College degree,6,2,1,7
2892,White,70,<50K,High school or less,5,3,0.75,1
2893,White,83,$50K-100K,Some college,7,2,1,7
2894,White,48,$50K-100K,College degree,1,1,0.5,4
2895,White,59,$50K-100K,High school or less,7,2,0.5,7
2896,White,82,$50K-100K,College degree,4,4,0.75,7
2897,White,47,>100K,High school or less,4,3,0.75,4
2898,Other Race/Ethnicity,68,<50K,College degree,2,3,0.75,4
2899,White,78,<50K,High school or less,4,3,0.25,7
2900,White,46,<50K,Some college,5,4,0.75,3
2901,White,78,<50K,Some college,2,3,0.75,4
2902,Black,66,$50K-100K,Post-graduate degree,2,3,1,5
2903,White,70,>100K,Post-graduate degree,4,3,0.75,7
2904,White,51,<50K,College degree,7,2,0.75,7
2905,Hispanic/Latino,37,>100K,College degree,7,2,0.75,1
2906,White,68,>100K,Post-graduate degree,2,3,1,6
2907,Hispanic/Latino,66,$50K-100K,Some college,6,2,1,7
2908,White,68,<50K,Some college,1,1,0.5,3
2909,White,75,>100K,College degree,7,2,1,7
2910,Other Race/Ethnicity,71,<50K,Post-graduate degree,3,2,1,7
2911,White,61,<50K,Some college,7,2,1,4
2912,White,62,$50K-100K,Some college,7,3,0.75,5
2913,White,78,<50K,Some college,5,3,0.75,4
2914,White,76,<50K,Post-graduate degree,7,2,1,4
2915,White,25,$50K-100K,High school or less,4,3,1,5
2916,White,31,<50K,College degree,3,2,0.5,1
2917,Black,45,>100K,Post-graduate degree,1,2,0,2
2918,White,79,$50K-100K,Some college,2,1,0.75,6
2919,White,80,$50K-100K,Some college,3,2,1,7
2920,Hispanic/Latino,53,<50K,Some college,4,3,0.5,1
2921,Black,38,Prefer not to say,High school or less,2,4,0.75,7
2922,White,66,>100K,College degree,7,2,0.75,7
2923,White,35,$50K-100K,College degree,3,3,0.5,4
2924,Black,24,<50K,High school or less,1,3,0,2
2925,White,35,>100K,Post-graduate degree,1,3,0.5,1
2926,White,65,$50K-100K,Post-graduate degree,2,3,1,4
2927,Hispanic/Latino,71,<50K,College degree,1,1,1,1
2928,White,74,<50K,Some college,7,2,1,7
2929,White,68,$50K-100K,College degree,6,2,1,7
2930,White,69,$50K-100K,Post-graduate degree,7,2,1,7
2931,White,53,<50K,Some college,5,2,0.75,3
2932,White,59,<50K,High school or less,7,2,1,2
2933,Other Race/Ethnicity,56,<50K,College degree,2,2,1,4
2934,White,33,>100K,College degree,1,1,0.5,1
2935,White,48,<50K,Some college,6,2,1,1
2936,White,81,<50K,College degree,6,2,1,7
2937,White,62,<50K,College degree,1,3,0.5,4
2938,White,53,<50K,High school or less,1,3,1,7
2939,White,77,<50K,Some college,3,2,1,7
2940,White,67,$50K-100K,College degree,6,3,0.75,7
2941,Black,48,<50K,College degree,2,1,0.75,7
2942,Black,72,$50K-100K,Post-graduate degree,1,1,1,6
2943,White,84,$50K-100K,College degree,7,2,1,7
2944,White,71,>100K,College degree,6,3,0.5,5
2945,Other Race/Ethnicity,71,>100K,Some college,6,3,1,6
2946,White,41,<50K,College degree,5,1,0.25,1
2947,White,66,<50K,Some college,6,3,0.5,7
2948,White,64,<50K,Some college,3,2,1,3
2949,White,53,>100K,College degree,7,2,0.5,7
2950,White,41,>100K,Post-graduate degree,2,1,1,1
2951,Hispanic/Latino,41,>100K,College degree,4,3,1,7
2952,White,66,>100K,College degree,5,1,1,2
2953,White,65,$50K-100K,College degree,6,2,0.75,6
2954,White,63,$50K-100K,Post-graduate degree,2,2,0.75,5
2955,White,71,$50K-100K,High school or less,7,2,1,7
2956,White,74,$50K-100K,College degree,5,1,1,3
2957,Hispanic/Latino,44,$50K-100K,College degree,7,2,1,3
2958,White,66,$50K-100K,High school or less,7,2,1,7
2959,White,68,Prefer not to say,High school or less,7,3,0.5,7
2960,White,64,<50K,College degree,7,2,0.5,7
2961,White,70,>100K,High school or less,3,3,0.75,7
2962,White,41,>100K,Post-graduate degree,2,1,1,1
2963,White,78,<50K,College degree,7,2,0.5,7
2964,White,70,<50K,Post-graduate degree,1,3,1,5
2965,White,65,<50K,High school or less,6,2,1,1
2966,White,68,>100K,College degree,3,2,0.5,4
2967,White,43,$50K-100K,College degree,1,1,0.25,1
2968,White,71,<50K,High school or less,7,2,0.75,6
2969,White,76,<50K,College degree,6,2,1,7
2970,White,53,Prefer not to say,High school or less,4,4,0.5,4
2971,White,67,$50K-100K,College degree,6,2,0.5,5
2972,White,70,Prefer not to say,Some college,6,2,0.5,7
2973,White,71,>100K,Post-graduate degree,3,2,0.5,7
